month,label_name,count
2022-10,source: aws_sqs,1
2022-10,source: aws_s3,1
2022-10,sink: vector,1
2022-10,sink: splunk_hec,1
2022-10,sink: new,1
2022-10,sink: kafka,1
2022-10,sink: http,1
2022-10,sink: gcp_stackdriver_metrics,1
2022-10,sink: file,1
2022-10,sink: elasticsearch,1
2022-10,sink: aws_kinesis_firehose,1
2022-10,provider: grafana,1
2022-10,platform: kubernetes,1
2022-10,meta: idea,1
2022-10,meta: blocked,1
2022-10,domain: unit tests,1
2022-10,domain: transforms,1
2022-10,domain: sinks,1
2022-10,domain: security,1
2022-10,domain: releasing,1
2022-10,domain: performance,1
2022-10,domain: observability,1
2022-10,domain: healthchecks,1
2022-10,domain: filtering,1
2022-10,domain: delivery,1
2022-10,domain: codecs,1
2022-10,domain: buffers,1
2022-10,domain: architecture,1
2022-10,domain: api,1
2022-10,domain: ARC,1
2022-10,complexity: simple,1
2022-11,type: bug,35
2022-11,type: feature,24
2022-11,domain: config,12
2022-11,type: enhancement,7
2022-11,vrl: playground,5
2022-11,meta: regression,5
2022-11,domain: vrl,5
2022-11,domain: observability,5
2022-11,domain: external docs,5
2022-11,vrl: stdlib,4
2022-11,domain: tests,4
2022-11,sink: pulsar,3
2022-11,platform: kubernetes,3
2022-11,domain: transforms,3
2022-11,domain: sources,3
2022-11,type: tech debt,2
2022-11,transform: log_to_metric,2
2022-11,source: new,2
2022-11,source: kubernetes_logs,2
2022-11,source: http_server,2
2022-11,source: file,2
2022-11,source: dnstap,2
2022-11,source: datadog_agent,2
2022-11,sink: prometheus_remote_write,2
2022-11,sink: elasticsearch,2
2022-11,domain: logs,2
2022-11,transform: new,1
2022-11,source: redis,1
2022-11,source: nats,1
2022-11,source: internal_metrics,1
2022-11,source: aws_kinesis_firehose,1
2022-11,sink: statsd,1
2022-11,sink: new_relic,1
2022-11,sink: new,1
2022-11,sink: loki,1
2022-11,sink: kafka,1
2022-11,sink: gcp_pubsub,1
2022-11,sink: datadog_metrics,1
2022-11,sink: azure_blob,1
2022-11,sink: aws_cloudwatch_logs,1
2022-11,provider: new relic,1
2022-11,provider: gcp,1
2022-11,provider: azure,1
2022-11,meta: good first issue,1
2022-11,domain: unit tests,1
2022-11,domain: sinks,1
2022-11,domain: performance,1
2022-11,domain: metrics,1
2022-11,domain: enterprise,1
2022-11,domain: enriching,1
2022-11,domain: dev,1
2022-11,domain: data model,1
2022-11,domain: codecs,1
2022-11,domain: cli,1
2022-11,Epic,1
2022-12,type: bug,30
2022-12,type: feature,21
2022-12,type: enhancement,16
2022-12,domain: metrics,12
2022-12,domain: sources,7
2022-12,vrl: playground,6
2022-12,source: statsd,5
2022-12,domain: sinks,4
2022-12,domain: config,4
2022-12,transform: tag_cardinality_limit,3
2022-12,source: kubernetes_logs,3
2022-12,source: internal_metrics,3
2022-12,source: host_metrics,3
2022-12,source: datadog_agent,3
2022-12,source: aws_ecs_metrics,3
2022-12,domain: observability,3
2022-12,domain: external docs,3
2022-12,Epic,3
2022-12,vrl: stdlib,2
2022-12,transform: remap,2
2022-12,source: vector,2
2022-12,source: opentelemetry,2
2022-12,source: file,2
2022-12,source: aws_s3,2
2022-12,sink: statsd,2
2022-12,sink: sematext_metrics,2
2022-12,sink: prometheus_exporter,2
2022-12,sink: new,2
2022-12,sink: http,2
2022-12,sink: elasticsearch,2
2022-12,sink: aws_cloudwatch_metrics,2
2022-12,domain: vrl,2
2022-12,domain: topology,2
2022-12,domain: reload,2
2022-12,domain: performance,2
2022-12,type: tech debt,1
2022-12,transform: metric_to_log,1
2022-12,transform: aggregate,1
2022-12,source: syslog,1
2022-12,source: socket,1
2022-12,source: redis,1
2022-12,source: prometheus_scrape,1
2022-12,source: prometheus_remote_write,1
2022-12,source: postgresql_metrics,1
2022-12,source: nginx_metrics,1
2022-12,source: nats,1
2022-12,source: mongodb_metrics,1
2022-12,source: journald,1
2022-12,source: heroku_logs,1
2022-12,source: gcp_pubsub,1
2022-12,source: docker_logs,1
2022-12,source: aws_kinesis_firehose,1
2022-12,source: apache_metrics,1
2022-12,sink: vector,1
2022-12,sink: redis,1
2022-12,sink: prometheus_remote_write,1
2022-12,sink: new_relic,1
2022-12,sink: nats,1
2022-12,sink: loki,1
2022-12,sink: kafka,1
2022-12,sink: influxdb_metrics,1
2022-12,sink: humio_metrics,1
2022-12,sink: gcp_stackdriver_metrics,1
2022-12,sink: gcp_cloud_storage,1
2022-12,sink: datadog_traces,1
2022-12,sink: datadog_metrics,1
2022-12,sink: azure_blob,1
2022-12,sink: axiom,1
2022-12,sink: aws_sqs,1
2022-12,sink: aws_s3,1
2022-12,sink: aws_cloudwatch_logs,1
2022-12,platform: kubernetes,1
2022-12,needs: rfc,1
2022-12,needs: investigation,1
2022-12,meta: regression,1
2022-12,meta: confirmed,1
2022-12,domain: unit tests,1
2022-12,domain: tests,1
2022-12,domain: soak tests,1
2022-12,domain: releasing,1
2022-12,domain: logs,1
2022-12,domain: enriching,1
2022-12,domain: deps,1
2022-12,domain: codecs,1
2023-01,type: bug,35
2023-01,type: feature,19
2023-01,domain: ci,5
2023-01,vrl: stdlib,3
2023-01,sink: clickhouse,3
2023-01,domain: reload,3
2023-01,domain: config,3
2023-01,type: tech debt,2
2023-01,source: kubernetes_logs,2
2023-01,source: datadog_agent,2
2023-01,sink: splunk_hec,2
2023-01,provider: aws,2
2023-01,meta: regression,2
2023-01,meta: good first issue,2
2023-01,domain: observability,2
2023-01,domain: deps,2
2023-01,website: template,1
2023-01,type: enhancement,1
2023-01,transform: remap,1
2023-01,source: syslog,1
2023-01,source: http_server,1
2023-01,source: file,1
2023-01,source: aws_sqs,1
2023-01,source: aws_s3,1
2023-01,source: aws_kinesis_firehose,1
2023-01,source: aws_ecs_metrics,1
2023-01,sink: prometheus_remote_write,1
2023-01,sink: loki,1
2023-01,sink: http,1
2023-01,sink: aws_sqs,1
2023-01,sink: aws_s3,1
2023-01,sink: aws_kinesis_streams,1
2023-01,sink: aws_kinesis_firehose,1
2023-01,sink: aws_cloudwatch_metrics,1
2023-01,sink: aws_cloudwatch_logs,1
2023-01,provider: splunk,1
2023-01,provider: datadog,1
2023-01,platform: windows,1
2023-01,platform: kubernetes,1
2023-01,platform: centos,1
2023-01,platform: arm64,1
2023-01,platform: arm,1
2023-01,needs: outside help,1
2023-01,needs: more demand,1
2023-01,meta: idea,1
2023-01,domain: vdev,1
2023-01,domain: topology,1
2023-01,domain: shutdown,1
2023-01,domain: setup,1
2023-01,domain: enriching,1
2023-01,domain: dev,1
2023-01,domain: buffers,1
2023-01,complexity: simple,1
2023-02,type: bug,31
2023-02,type: feature,22
2023-02,domain: external docs,13
2023-02,sink: aws_kinesis_streams,4
2023-02,domain: vdev,4
2023-02,domain: security,4
2023-02,meta: regression,3
2023-02,domain: tests,3
2023-02,domain: dev,3
2023-02,domain: codecs,3
2023-02,type: tech debt,2
2023-02,type: enhancement,2
2023-02,source: file,2
2023-02,sink: vector,2
2023-02,sink: datadog_archives,2
2023-02,sink: axiom,2
2023-02,domain: releasing,2
2023-02,domain: observability,2
2023-02,domain: config,2
2023-02,domain: buffers,2
2023-02,Epic,2
2023-02,website: template,1
2023-02,website: search,1
2023-02,website: highlights,1
2023-02,transform: sample,1
2023-02,source: vector,1
2023-02,source: statsd,1
2023-02,source: redis,1
2023-02,source: prometheus_scrape,1
2023-02,source: prometheus_remote_write,1
2023-02,source: internal_metrics,1
2023-02,source: http_server,1
2023-02,source: datadog_agent,1
2023-02,sink: statsd,1
2023-02,sink: sematext_metrics,1
2023-02,sink: sematext_logs,1
2023-02,sink: redis,1
2023-02,sink: prometheus_remote_write,1
2023-02,sink: prometheus_exporter,1
2023-02,sink: new,1
2023-02,sink: loki,1
2023-02,sink: influxdb_logs,1
2023-02,sink: honeycomb,1
2023-02,sink: gcp_chronicle,1
2023-02,sink: file,1
2023-02,sink: elasticsearch,1
2023-02,sink: databend,1
2023-02,sink: clickhouse,1
2023-02,sink: aws_sqs,1
2023-02,sink: aws_s3,1
2023-02,sink: aws_kinesis_firehose,1
2023-02,sink: aws_cloudwatch_metrics,1
2023-02,sink: aws_cloudwatch_logs,1
2023-02,provider: gcp,1
2023-02,meta: blocked,1
2023-02,domain: unit tests,1
2023-02,domain: metrics,1
2023-02,domain: internal docs,1
2023-02,domain: healthchecks,1
2023-02,domain: ci,1
2023-02,dependencies,1
2023-03,type: bug,44
2023-03,type: feature,26
2023-03,sink: aws_s3,6
2023-03,source: journald,5
2023-03,domain: vdev,5
2023-03,type: tech debt,4
2023-03,sink: amqp,4
2023-03,domain: observability,4
2023-03,domain: codecs,4
2023-03,source: file,3
2023-03,meta: regression,3
2023-03,domain: tests,3
2023-03,domain: config,3
2023-03,domain: ci,3
2023-03,source: kubernetes_logs,2
2023-03,source: kafka,2
2023-03,sink: kafka,2
2023-03,sink: elasticsearch,2
2023-03,meta: idea,2
2023-03,meta: confirmed,2
2023-03,domain: sinks,2
2023-03,domain: releasing,2
2023-03,domain: external docs,2
2023-03,domain: buffers,2
2023-03,type: task,1
2023-03,type: enhancement,1
2023-03,source: syslog,1
2023-03,source: prometheus_scrape,1
2023-03,source: new,1
2023-03,source: http_client,1
2023-03,source: host_metrics,1
2023-03,source: gcp_pubsub,1
2023-03,source: docker_logs,1
2023-03,source: datadog_agent,1
2023-03,source: aws_s3,1
2023-03,source: aws_ecs_metrics,1
2023-03,source: amqp,1
2023-03,sink: new,1
2023-03,sink: loki,1
2023-03,sink: influxdb_logs,1
2023-03,sink: azure_blob,1
2023-03,provider: aws,1
2023-03,platform: arm64,1
2023-03,needs: more info,1
2023-03,domain: unit tests,1
2023-03,domain: traces,1
2023-03,domain: topology,1
2023-03,domain: sources,1
2023-03,domain: security,1
2023-03,domain: networking,1
2023-03,domain: healthchecks,1
2023-03,domain: dev,1
2023-03,domain: deps,1
2023-03,domain: core,1
2023-03,domain: api,1
2023-03,Epic,1
2023-04,type: bug,34
2023-04,type: feature,12
2023-04,type: enhancement,10
2023-04,domain: config,7
2023-04,type: tech debt,6
2023-04,domain: vrl,5
2023-04,domain: releasing,5
2023-04,source: file,4
2023-04,sink: elasticsearch,4
2023-04,source: kafka,3
2023-04,vrl: stdlib,2
2023-04,source: splunk_hec,2
2023-04,sink: datadog_metrics,2
2023-04,sink: appsignal,2
2023-04,sink: amqp,2
2023-04,provider: splunk,2
2023-04,meta: regression,2
2023-04,meta: confirmed,2
2023-04,domain: sources,2
2023-04,domain: performance,2
2023-04,domain: external docs,2
2023-04,domain: dev,2
2023-04,vrl: parser,1
2023-04,transform: remap,1
2023-04,transform: aws_ec2_metadata,1
2023-04,source: syslog,1
2023-04,source: prometheus_remote_write,1
2023-04,source: opentelemetry,1
2023-04,source: http_server,1
2023-04,source: host_metrics,1
2023-04,source: fluent,1
2023-04,sink: vector,1
2023-04,sink: splunk_hec,1
2023-04,sink: prometheus_remote_write,1
2023-04,sink: prometheus_exporter,1
2023-04,sink: http,1
2023-04,sink: datadog_logs,1
2023-04,sink: clickhouse,1
2023-04,platform: kubernetes,1
2023-04,needs: approval,1
2023-04,meta: idea,1
2023-04,have: nice,1
2023-04,domain: vdev,1
2023-04,domain: topology,1
